sale_id,product_id,color,quantity,sale_date,sale_amount
S0000528,P0002,ベージュ,3,2025-10-03,40689
S0000529,P0002,ブラック,1,2025-10-04,13563
S0000530,P0002,ベージュ,1,2025-10-04,13563
S0000531,P0002,ブラック,1,2025-10-05,13563
S0000532,P0002,ブラック,1,2025-10-06,13563
S0000533,P0002,ネイビー,1,2025-10-06,13563
S0000534,P0002,ベージュ,1,2025-10-06,13563
S0000535,P0002,ネイビー,2,2025-10-07,27126
S0000536,P0002,カーキ,1,2025-10-07,13563
S0000537,P0002,ベージュ,1,2025-10-08,13563
S0000538,P0002,カーキ,2,2025-10-09,27126
S0000539,P0002,ベージュ,1,2025-10-09,13563
S0000540,P0002,ネイビー,1,2025-10-10,13563
S0000541,P0002,ブラック,1,2025-10-11,13563
S0000542,P0002,ネイビー,2,2025-10-11,27126
S0000543,P0002,カーキ,1,2025-10-11,13563
S0000544,P0002,ベージュ,2,2025-10-11,27126
S0000545,P0002,ネイビー,1,2025-10-12,13563
S0000546,P0002,カーキ,2,2025-10-12,27126
S0000547,P0002,ブラック,1,2025-10-13,13563
S0000548,P0002,ネイビー,3,2025-10-13,40689
S0000549,P0002,カーキ,1,2025-10-13,13563
S0000550,P0002,ベージュ,2,2025-10-13,27126
S0000551,P0002,ブラック,2,2025-10-14,27126
S0000552,P0002,ベージュ,1,2025-10-14,13563
S0000553,P0002,ネイビー,2,2025-10-15,27126
S0000554,P0002,カーキ,1,2025-10-15,13563
S0000555,P0002,ブラック,1,2025-10-17,13563
S0000556,P0002,ベージュ,1,2025-10-17,13563
S0000557,P0002,ブラック,2,2025-10-18,27126
S0000558,P0002,ネイビー,1,2025-10-18,13563
S0000559,P0002,カーキ,2,2025-10-18,27126
S0000560,P0002,ベージュ,1,2025-10-18,13563
S0000561,P0002,ブラック,1,2025-10-19,13563
S0000562,P0002,ブラック,1,2025-10-20,13563
S0000563,P0002,ブラック,1,2025-10-21,13563
S0000564,P0002,ネイビー,1,2025-10-21,13563
S0000565,P0002,カーキ,1,2025-10-21,13563
S0000566,P0002,ブラック,1,2025-10-22,13563
S0000567,P0002,ベージュ,2,2025-10-22,27126
S0000568,P0002,ネイビー,1,2025-10-23,13563
S0000569,P0002,ブラック,3,2025-10-24,40689
S0000570,P0002,ネイビー,1,2025-10-24,13563
S0000571,P0002,カーキ,1,2025-10-24,13563
S0000572,P0002,ベージュ,1,2025-10-24,13563
S0000573,P0002,ベージュ,1,2025-10-26,13563
S0000574,P0002,カーキ,1,2025-10-27,13563
S0000575,P0002,ベージュ,1,2025-10-27,13563
S0000576,P0002,カーキ,1,2025-10-28,13563
S0000577,P0002,ベージュ,2,2025-10-28,27126
S0000578,P0002,ブラック,2,2025-10-29,27126
S0000579,P0002,ネイビー,1,2025-10-29,13563
S0000580,P0002,ネイビー,1,2025-10-31,13563
S0000581,P0002,ベージュ,1,2025-10-31,13563
S0000582,P0002,ベージュ,1,2025-11-01,13563
S0000583,P0002,ブラック,3,2025-11-02,40689
S0000584,P0002,カーキ,2,2025-11-02,27126
S0000585,P0002,ブラック,1,2025-11-03,13563
S0000586,P0002,ネイビー,1,2025-11-03,13563
S0000587,P0002,カーキ,2,2025-11-03,27126
S0000588,P0002,ネイビー,1,2025-11-05,13563
S0000589,P0002,ブラック,1,2025-11-06,13563
S0000590,P0002,ネイビー,1,2025-11-06,13563
S0000591,P0002,カーキ,2,2025-11-06,27126
S0000592,P0002,ブラック,2,2025-11-07,27126
S0000593,P0002,ブラック,1,2025-11-08,13563
S0000594,P0002,ネイビー,1,2025-11-08,13563
S0000595,P0002,カーキ,2,2025-11-08,27126
S0000596,P0002,ネイビー,2,2025-11-10,27126
S0000597,P0002,ベージュ,1,2025-11-10,13563
S0000598,P0002,ネイビー,1,2025-11-11,13563
S0000599,P0002,ブラック,1,2025-11-12,13563
S0000600,P0002,カーキ,2,2025-11-13,27126
S0000601,P0002,ブラック,1,2025-11-14,13563
S0000602,P0002,ネイビー,1,2025-11-14,13563
S0000603,P0002,カーキ,1,2025-11-14,13563
S0000604,P0002,ネイビー,1,2025-11-15,13563
S0000605,P0002,ブラック,1,2025-11-17,13563
S0000606,P0002,ネイビー,1,2025-11-17,13563
S0000607,P0002,カーキ,1,2025-11-17,13563
S0000608,P0002,カーキ,1,2025-11-19,13563
S0000609,P0002,ベージュ,2,2025-11-19,27126
S0000610,P0002,ブラック,1,2025-11-20,13563
S0000611,P0002,カーキ,1,2025-11-20,13563
S0000612,P0002,ブラック,1,2025-11-21,13563
S0000613,P0002,ベージュ,3,2025-11-21,40689
S0000614,P0002,ネイビー,2,2025-11-22,27126
S0000615,P0002,ネイビー,1,2025-11-23,13563
S0000616,P0002,ブラック,1,2025-11-24,13563
S0000617,P0002,ネイビー,1,2025-11-24,13563
S0000618,P0002,カーキ,1,2025-11-24,13563
S0000619,P0002,ネイビー,1,2025-11-25,13563
S0000620,P0002,ブラック,1,2025-11-27,13563
S0000621,P0002,ネイビー,1,2025-11-27,13563
S0000622,P0002,カーキ,1,2025-11-27,13563
S0000623,P0002,ベージュ,1,2025-11-27,13563
S0000624,P0002,ブラック,1,2025-11-28,13563
S0000625,P0002,ネイビー,1,2025-11-28,13563
S0000626,P0002,カーキ,1,2025-11-28,13563
S0000627,P0002,ネイビー,2,2025-11-29,27126
S0000628,P0002,カーキ,1,2025-11-29,13563
S0000629,P0002,ベージュ,1,2025-11-29,13563
S0000630,P0002,ブラック,1,2025-11-30,13563
S0000631,P0002,ベージュ,1,2025-11-30,13563
S0000632,P0002,ブラック,1,2025-12-01,13563
S0000633,P0002,ネイビー,1,2025-12-02,13563
S0000634,P0002,ベージュ,1,2025-12-02,13563
S0000635,P0002,ブラック,1,2025-12-03,13563
S0000636,P0002,ネイビー,1,2025-12-03,13563
S0000637,P0002,ベージュ,1,2025-12-03,13563
S0000638,P0002,ブラック,1,2025-12-04,13563
S0000639,P0002,ネイビー,1,2025-12-04,13563
S0000640,P0002,カーキ,1,2025-12-04,13563
S0000641,P0002,ベージュ,2,2025-12-04,27126
S0000642,P0002,ブラック,1,2025-12-05,13563
S0000643,P0002,ネイビー,1,2025-12-05,13563
S0000644,P0002,ベージュ,1,2025-12-05,13563
S0000645,P0002,ネイビー,1,2025-12-06,13563
S0000646,P0002,カーキ,1,2025-12-06,13563
S0000647,P0002,ネイビー,1,2025-12-07,13563
S0000648,P0002,ベージュ,1,2025-12-07,13563
S0000649,P0002,ブラック,2,2025-12-08,27126
S0000650,P0002,カーキ,2,2025-12-08,27126
S0000651,P0002,ブラック,1,2025-12-13,13563
S0000652,P0002,ベージュ,1,2025-12-13,13563
S0000653,P0002,ベージュ,2,2025-12-14,27126
S0000654,P0002,ブラック,1,2025-12-15,13563
S0000655,P0002,ネイビー,1,2025-12-15,13563
S0000656,P0002,カーキ,1,2025-12-15,13563
S0000657,P0002,ブラック,1,2025-12-16,13563
S0000658,P0002,カーキ,1,2025-12-16,13563
S0000659,P0002,ベージュ,1,2025-12-17,13563
S0000660,P0002,カーキ,1,2025-12-18,13563
S0000661,P0002,カーキ,2,2025-12-19,27126
S0000662,P0002,ベージュ,1,2025-12-19,13563
S0000663,P0002,ブラック,1,2025-12-20,13563
S0000664,P0002,ネイビー,1,2025-12-20,13563
S0000665,P0002,ベージュ,2,2025-12-20,27126
S0000666,P0002,ネイビー,1,2025-12-21,13563
S0000667,P0002,カーキ,1,2025-12-21,13563
S0000668,P0002,ブラック,1,2025-12-23,13563
S0000669,P0002,カーキ,1,2025-12-23,13563
S0000670,P0002,ベージュ,2,2025-12-23,27126
S0000671,P0002,ブラック,1,2025-12-24,13563
S0000672,P0002,ネイビー,1,2025-12-24,13563
S0000673,P0002,カーキ,1,2025-12-24,13563
S0000674,P0002,ブラック,1,2025-12-25,13563
S0000675,P0002,ベージュ,1,2025-12-25,13563
S0000676,P0002,ネイビー,2,2025-12-27,27126
S0000677,P0002,カーキ,1,2025-12-27,13563
S0000678,P0002,ベージュ,2,2025-12-27,27126
S0000679,P0002,ブラック,1,2025-12-29,13563
S0000680,P0002,ネイビー,3,2025-12-29,40689
S0000681,P0002,カーキ,1,2025-12-29,13563
S0000682,P0002,カーキ,1,2025-12-30,13563
S0000683,P0002,ブラック,2,2026-01-01,27126
S0000684,P0002,ネイビー,1,2026-01-01,13563
S0000685,P0002,カーキ,1,2026-01-02,13563
S0000686,P0002,ベージュ,1,2026-01-02,13563
S0000687,P0002,ブラック,2,2026-01-03,27126
S0000688,P0002,ネイビー,1,2026-01-03,13563
S0000689,P0002,カーキ,1,2026-01-03,13563
S0000690,P0002,ブラック,1,2026-01-04,13563
S0000691,P0002,ブラック,1,2026-01-05,13563
S0000692,P0002,ネイビー,2,2026-01-05,27126
S0000693,P0002,カーキ,1,2026-01-05,13563
S0000694,P0002,ベージュ,1,2026-01-05,13563
S0000695,P0002,ネイビー,2,2026-01-06,27126
S0000696,P0002,ブラック,2,2026-01-07,27126
S0000697,P0002,ベージュ,2,2026-01-07,27126
S0000698,P0002,カーキ,2,2026-01-08,27126
S0000699,P0002,ベージュ,1,2026-01-08,13563
S0000700,P0002,ブラック,1,2026-01-10,13563
S0000701,P0002,カーキ,1,2026-01-10,13563
S0000702,P0002,ベージュ,4,2026-01-10,54252
S0000703,P0002,ブラック,1,2026-01-11,13563
S0000704,P0002,ネイビー,1,2026-01-11,13563
S0000705,P0002,ネイビー,1,2026-01-12,13563
S0000706,P0002,カーキ,1,2026-01-12,13563
S0000707,P0002,ブラック,1,2026-01-13,13563
S0000708,P0002,ネイビー,1,2026-01-13,13563
S0000709,P0002,カーキ,1,2026-01-13,13563
S0000710,P0002,ネイビー,1,2026-01-14,13563
S0000711,P0002,ベージュ,1,2026-01-14,13563
S0000712,P0002,ブラック,1,2026-01-15,13563
S0000713,P0002,ベージュ,1,2026-01-15,13563
S0000714,P0002,ネイビー,1,2026-01-16,13563
S0000715,P0002,ベージュ,3,2026-01-16,40689
S0000716,P0002,ネイビー,1,2026-01-17,13563
S0000717,P0002,ベージュ,2,2026-01-17,27126
S0000718,P0002,ブラック,2,2026-01-18,27126
S0000719,P0002,カーキ,1,2026-01-18,13563
S0000720,P0002,ブラック,1,2026-01-19,13563
S0000721,P0002,カーキ,1,2026-01-19,13563
S0000722,P0002,カーキ,1,2026-01-20,13563
S0000723,P0002,ブラック,1,2026-01-21,13563
S0000724,P0002,カーキ,1,2026-01-22,13563
S0000725,P0002,ベージュ,1,2026-01-22,13563
S0000726,P0002,ブラック,1,2026-01-23,13563
S0000727,P0002,ネイビー,1,2026-01-23,13563
S0000728,P0002,カーキ,1,2026-01-23,13563
S0000729,P0002,ベージュ,1,2026-01-24,13563
S0000730,P0002,ブラック,1,2026-01-25,13563
S0000731,P0002,ブラック,1,2026-01-26,13563
S0000732,P0002,ネイビー,1,2026-01-26,13563
S0000733,P0002,ベージュ,1,2026-01-26,13563
S0000734,P0002,カーキ,1,2026-01-27,13563
S0000735,P0002,ブラック,1,2026-01-28,13563
S0000736,P0002,ネイビー,1,2026-01-28,13563
S0000737,P0002,カーキ,1,2026-01-28,13563
S0000738,P0002,ブラック,1,2026-01-29,13563
S0000739,P0002,ネイビー,2,2026-01-29,27126
S0000740,P0002,カーキ,1,2026-01-29,13563
S0000741,P0002,ベージュ,1,2026-01-29,13563
S0000742,P0002,ブラック,1,2026-01-30,13563
S0000743,P0002,ネイビー,2,2026-01-30,27126
S0000744,P0002,ブラック,1,2026-01-31,13563
S0000745,P0002,カーキ,1,2026-01-31,13563
S0000746,P0002,ブラック,2,2026-02-01,27126
S0000747,P0002,カーキ,1,2026-02-01,13563
S0000748,P0002,ブラック,1,2026-02-02,13563
S0000749,P0002,ネイビー,1,2026-02-02,13563
S0000750,P0002,ブラック,1,2026-02-03,13563
S0000751,P0002,ネイビー,1,2026-02-03,13563
S0000752,P0002,カーキ,1,2026-02-03,13563
S0000753,P0002,ブラック,2,2026-02-04,27126
S0000754,P0002,ブラック,1,2026-02-05,13563
S0000755,P0002,ネイビー,1,2026-02-05,13563
S0000756,P0002,ベージュ,1,2026-02-05,13563
S0000757,P0002,ベージュ,1,2026-02-06,13563
S0000758,P0002,ベージュ,2,2026-02-07,27126
S0000759,P0002,カーキ,1,2026-02-08,13563
S0000760,P0002,ベージュ,2,2026-02-08,27126
S0000761,P0002,ネイビー,1,2026-02-09,13563
S0000762,P0002,カーキ,1,2026-02-09,13563
S0000763,P0002,ベージュ,2,2026-02-09,27126
S0000764,P0002,ベージュ,1,2026-02-10,13563
S0000765,P0002,ベージュ,1,2026-02-11,13563
S0000766,P0002,ブラック,1,2026-02-12,13563
S0000767,P0002,カーキ,1,2026-02-12,13563
S0000768,P0002,ネイビー,1,2026-02-13,13563
S0000769,P0002,ベージュ,1,2026-02-13,13563
S0000770,P0002,ブラック,1,2026-02-15,13563
S0000771,P0002,ネイビー,1,2026-02-15,13563
S0000772,P0002,カーキ,1,2026-02-15,13563
S0000773,P0002,ブラック,1,2026-02-16,13563
S0000774,P0002,ネイビー,1,2026-02-17,13563
S0000775,P0002,カーキ,1,2026-02-17,13563
S0000776,P0002,ベージュ,1,2026-02-17,13563
S0000777,P0002,ブラック,3,2026-02-18,40689
S0000778,P0002,ブラック,1,2026-02-19,13563
S0000779,P0002,ブラック,3,2026-02-20,40689
S0000780,P0002,ネイビー,2,2026-02-20,27126
S0000781,P0002,ネイビー,1,2026-02-21,13563
S0000782,P0002,カーキ,1,2026-02-21,13563
S0000783,P0002,ベージュ,1,2026-02-21,13563
S0000784,P0002,カーキ,1,2026-02-22,13563
S0000785,P0002,ベージュ,1,2026-02-22,13563
S0000786,P0002,ブラック,1,2026-02-23,13563
S0000787,P0002,カーキ,1,2026-02-23,13563
S0000788,P0002,カーキ,1,2026-02-24,13563
S0000789,P0002,ブラック,1,2026-02-25,13563
S0000790,P0002,カーキ,3,2026-02-25,40689
S0000791,P0002,ベージュ,3,2026-02-25,40689
S0000792,P0002,カーキ,1,2026-02-26,13563
S0000793,P0002,ブラック,1,2026-02-28,13563
S0000794,P0002,ネイビー,1,2026-02-28,13563
S0000795,P0002,ブラック,4,2026-03-01,54252
S0000796,P0002,ネイビー,1,2026-03-01,13563
S0000797,P0002,ブラック,1,2026-03-03,13563
S0000798,P0002,ネイビー,3,2026-03-03,40689
S0000799,P0002,カーキ,1,2026-03-03,13563
S0000800,P0002,ネイビー,1,2026-03-04,13563
S0000801,P0002,ブラック,2,2026-03-05,27126
S0000802,P0002,カーキ,2,2026-03-05,27126
S0000803,P0002,ベージュ,1,2026-03-05,13563
S0000804,P0002,カーキ,1,2026-03-07,13563
S0000805,P0002,ベージュ,2,2026-03-07,27126
S0000806,P0002,カーキ,1,2026-03-08,13563
S0000807,P0002,ベージュ,1,2026-03-08,13563
S0000808,P0002,ネイビー,1,2026-03-09,13563
S0000809,P0002,カーキ,1,2026-03-09,13563
S0000810,P0002,ベージュ,1,2026-03-09,13563
S0000811,P0002,カーキ,1,2026-03-10,13563
S0000812,P0002,カーキ,1,2026-03-11,13563
S0000813,P0002,ベージュ,2,2026-03-11,27126
S0000814,P0002,ブラック,2,2026-03-12,27126
S0000815,P0002,ネイビー,1,2026-03-12,13563
S0000816,P0002,カーキ,2,2026-03-12,27126
S0000817,P0002,ベージュ,1,2026-03-12,13563
S0000818,P0002,ブラック,1,2026-03-13,13563
S0000819,P0002,ベージュ,2,2026-03-13,27126
S0000820,P0002,ブラック,2,2026-03-14,27126
S0000821,P0002,ネイビー,1,2026-03-14,13563
S0000822,P0002,ベージュ,1,2026-03-14,13563
S0000823,P0002,ブラック,2,2026-03-16,27126
S0000824,P0002,カーキ,6,2026-03-16,81378
S0000825,P0002,ブラック,2,2026-03-17,27126
S0000826,P0002,カーキ,1,2026-03-17,13563
S0000827,P0002,カーキ,1,2026-03-18,13563
S0000828,P0002,ベージュ,2,2026-03-18,27126
S0000829,P0002,カーキ,1,2026-03-19,13563
S0000830,P0002,カーキ,1,2026-03-20,13563
S0000831,P0002,ネイビー,2,2026-03-21,27126
S0000832,P0002,カーキ,1,2026-03-21,13563
S0000833,P0002,ブラック,1,2026-03-22,13563
S0000834,P0002,ネイビー,2,2026-03-23,27126
S0000835,P0002,ベージュ,1,2026-03-23,13563
S0000836,P0002,ネイビー,2,2026-03-25,27126
S0000837,P0002,ブラック,2,2026-03-27,27126
S0000838,P0002,ネイビー,1,2026-03-28,13563
S0000839,P0002,カーキ,2,2026-03-28,27126
S0000840,P0002,ネイビー,1,2026-03-29,13563
S0000841,P0002,カーキ,1,2026-03-29,13563
S0000842,P0002,ベージュ,2,2026-03-29,27126
S0000843,P0002,ブラック,2,2026-03-30,27126
S0000844,P0002,ネイビー,1,2026-03-30,13563
S0000845,P0002,カーキ,1,2026-03-30,13563
S0000846,P0002,ブラック,1,2026-03-31,13563
S0000847,P0002,ネイビー,1,2026-03-31,13563
S0000848,P0002,ブラック,1,2026-04-01,13563
S0000849,P0002,ネイビー,1,2026-04-01,13563
S0000850,P0002,カーキ,1,2026-04-01,13563
S0000851,P0002,ベージュ,3,2026-04-01,40689
S0000852,P0003,ライトブルー,1,2025-04-02,6114
S0000853,P0003,ブラック,1,2025-04-02,6114
S0000854,P0003,ベージュ,1,2025-04-04,6114
S0000855,P0003,ライトブルー,2,2025-04-05,12228
S0000856,P0003,ライトブルー,1,2025-04-06,6114
S0000857,P0003,ベージュ,1,2025-04-06,6114
S0000858,P0003,ブラック,2,2025-04-06,12228
S0000859,P0003,ライトブルー,1,2025-04-07,6114
S0000860,P0003,ブラック,1,2025-04-07,6114
S0000861,P0003,ライトブルー,1,2025-04-08,6114
S0000862,P0003,ブラック,1,2025-04-08,6114
S0000863,P0003,ライトブルー,1,2025-04-09,6114
S0000864,P0003,ブラック,1,2025-04-09,6114
S0000865,P0003,ライトブルー,1,2025-04-10,6114
S0000866,P0003,ベージュ,2,2025-04-10,12228
S0000867,P0003,ベージュ,1,2025-04-11,6114
S0000868,P0003,ブラック,2,2025-04-11,12228
S0000869,P0003,ベージュ,3,2025-04-13,18342
S0000870,P0003,ブラック,1,2025-04-13,6114
S0000871,P0003,ライトブルー,1,2025-04-14,6114
S0000872,P0003,ブラック,1,2025-04-14,6114
S0000873,P0003,ベージュ,3,2025-04-15,18342
S0000874,P0003,ブラック,3,2025-04-15,18342
S0000875,P0003,ライトブルー,1,2025-04-16,6114
S0000876,P0003,ブラック,1,2025-04-16,6114
S0000877,P0003,ベージュ,1,2025-04-17,6114
S0000878,P0003,ブラック,1,2025-04-17,6114
S0000879,P0003,ベージュ,1,2025-04-21,6114
S0000880,P0003,ブラック,1,2025-04-21,6114
S0000881,P0003,ライトブルー,1,2025-04-22,6114
S0000882,P0003,ベージュ,1,2025-04-22,6114
S0000883,P0003,ブラック,1,2025-04-22,6114
S0000884,P0003,ベージュ,1,2025-04-23,6114
S0000885,P0003,ベージュ,1,2025-04-24,6114
S0000886,P0003,ブラック,1,2025-04-24,6114
S0000887,P0003,ライトブルー,1,2025-04-25,6114
S0000888,P0003,ベージュ,1,2025-04-25,6114
S0000889,P0003,ブラック,1,2025-04-25,6114
S0000890,P0003,ライトブルー,4,2025-04-27,24456
S0000891,P0003,ベージュ,1,2025-04-27,6114
S0000892,P0003,ベージュ,1,2025-04-28,6114
S0000893,P0003,ベージュ,1,2025-05-04,6114
S0000894,P0003,ライトブルー,2,2025-05-05,12228
S0000895,P0003,ベージュ,1,2025-05-05,6114
S0000896,P0003,ブラック,1,2025-05-05,6114
S0000897,P0003,ブラック,1,2025-05-07,6114
S0000898,P0003,ライトブルー,2,2025-05-08,12228
S0000899,P0003,ベージュ,1,2025-05-08,6114
S0000900,P0003,ブラック,1,2025-05-08,6114
S0000901,P0003,ベージュ,1,2025-05-09,6114
S0000902,P0003,ベージュ,2,2025-05-11,12228
S0000903,P0003,ライトブルー,1,2025-05-12,6114
S0000904,P0003,ライトブルー,1,2025-05-13,6114
S0000905,P0003,ベージュ,2,2025-05-13,12228
S0000906,P0003,ブラック,1,2025-05-13,6114
S0000907,P0003,ライトブルー,1,2025-05-14,6114
S0000908,P0003,ベージュ,1,2025-05-14,6114
S0000909,P0003,ブラック,1,2025-05-15,6114
S0000910,P0003,ブラック,1,2025-05-16,6114
S0000911,P0003,ベージュ,1,2025-05-17,6114
S0000912,P0003,ブラック,2,2025-05-17,12228
S0000913,P0003,ベージュ,1,2025-05-18,6114
S0000914,P0003,ブラック,1,2025-05-18,6114
S0000915,P0003,ライトブルー,1,2025-05-20,6114
S0000916,P0003,ベージュ,1,2025-05-20,6114
S0000917,P0003,ブラック,2,2025-05-20,12228
S0000918,P0003,ライトブルー,1,2025-05-21,6114
S0000919,P0003,ベージュ,2,2025-05-21,12228
S0000920,P0003,ライトブルー,3,2025-05-23,18342
S0000921,P0003,ブラック,1,2025-05-23,6114
S0000922,P0003,ライトブルー,1,2025-05-26,6114
S0000923,P0003,ブラック,2,2025-05-26,12228
S0000924,P0003,ライトブルー,2,2025-05-27,12228
S0000925,P0003,ベージュ,1,2025-05-27,6114
S0000926,P0003,ブラック,1,2025-05-27,6114
S0000927,P0003,ベージュ,2,2025-05-28,12228
S0000928,P0003,ブラック,2,2025-05-28,12228
S0000929,P0003,ライトブルー,1,2025-05-30,6114
S0000930,P0003,ブラック,1,2025-05-31,6114
S0000931,P0003,ライトブルー,3,2025-06-01,18342
S0000932,P0003,ライトブルー,1,2025-06-02,6114
S0000933,P0003,ベージュ,1,2025-06-02,6114
S0000934,P0003,ブラック,3,2025-06-02,18342
S0000935,P0003,ライトブルー,1,2025-06-03,6114
S0000936,P0003,ベージュ,1,2025-06-03,6114
S0000937,P0003,ブラック,1,2025-06-04,6114
S0000938,P0003,ライトブルー,2,2025-06-05,12228
S0000939,P0003,ベージュ,1,2025-06-06,6114
S0000940,P0003,ライトブルー,2,2025-06-07,12228
S0000941,P0003,ベージュ,1,2025-06-07,6114
S0000942,P0003,ライトブルー,2,2025-06-08,12228
S0000943,P0003,ベージュ,1,2025-06-08,6114
S0000944,P0003,ブラック,1,2025-06-08,6114
S0000945,P0003,ライトブルー,1,2025-06-09,6114
S0000946,P0003,ベージュ,1,2025-06-09,6114
S0000947,P0003,ブラック,3,2025-06-09,18342
S0000948,P0003,ブラック,3,2025-06-10,18342
S0000949,P0003,ライトブルー,1,2025-06-11,6114
S0000950,P0003,ブラック,1,2025-06-11,6114
S0000951,P0003,ライトブルー,2,2025-06-12,12228
S0000952,P0003,ブラック,1,2025-06-12,6114
S0000953,P0003,ライトブルー,3,2025-06-13,18342
S0000954,P0003,ベージュ,1,2025-06-13,6114
S0000955,P0003,ライトブルー,1,2025-06-14,6114
S0000956,P0003,ベージュ,3,2025-06-14,18342
S0000957,P0003,ブラック,1,2025-06-14,6114
S0000958,P0003,ベージュ,1,2025-06-15,6114
S0000959,P0003,ブラック,1,2025-06-15,6114
S0000960,P0003,ベージュ,2,2025-06-16,12228
S0000961,P0003,ブラック,1,2025-06-16,6114
S0000962,P0003,ライトブルー,2,2025-06-17,12228
S0000963,P0003,ベージュ,2,2025-06-17,12228
S0000964,P0003,ライトブルー,1,2025-06-18,6114
S0000965,P0003,ベージュ,1,2025-06-18,6114
S0000966,P0003,ライトブルー,1,2025-06-19,6114
S0000967,P0003,ベージュ,2,2025-06-19,12228
S0000968,P0003,ライトブルー,1,2025-06-21,6114
S0000969,P0003,ベージュ,1,2025-06-21,6114
